  1.0200000e+001  4.9637298e-001  7.1365734e-002  7.1365786e-002  5.2467559e-008  5.5845633e+000
  1.0300000e+001  5.0522824e-001  7.1363939e-002  7.1363976e-002  3.7175625e-008  5.5888958e+000
  1.0400000e+001  5.0138800e-001  7.1362171e-002  7.1362192e-002  2.1671650e-008  5.5931770e+000
  1.0500000e+001  5.0552395e-001  7.1360428e-002  7.1360436e-002  7.6244913e-009  5.5974032e+000
  1.0600000e+001  5.0630709e-001  7.1358711e-002  7.1358707e-002 -3.8420377e-009  5.6015711e+000
  1.0700000e+001  5.0666841e-001  7.1357018e-002  7.1357005e-002 -1.3069735e-008  5.6056830e+000
  1.0800000e+001  5.0589747e-001  7.1355349e-002  7.1355329e-002 -2.0627977e-008  5.6097415e+000
  1.0900000e+001  5.0666134e-001  7.1353704e-002  7.1353677e-002 -2.6914140e-008  5.6137487e+000
  1.1000000e+001  5.0976302e-001  7.1352082e-002  7.1352050e-002 -3.2190916e-008  5.6177062e+000
  1.1100000e+001  5.0979498e-001  7.1350483e-002  7.1350446e-002 -3.6644499e-008  5.6216154e+000
  1.1200000e+001  5.0442670e-001  7.1348906e-002  7.1348865e-002 -4.0415549e-008  5.6254775e+000
  1.1300000e+001  5.2072617e-001  7.1347350e-002  7.1347307e-002 -4.3615315e-008  5.6292935e+000
  1.1400000e+001  5.0938715e-001  7.1345816e-002  7.1345770e-002 -4.6334979e-008  5.6330645e+000
  1.1500000e+001  5.0783109e-001  7.1344303e-002  7.1344254e-002 -4.8650096e-008  5.6367916e+000
  1.1600000e+001  5.2061554e-001  7.1342810e-002  7.1342760e-002 -5.0622308e-008  5.6404755e+000
  1.1700000e+001  5.1375900e-001  7.1341338e-002  7.1341286e-002 -5.2305166e-008  5.6441172e+000
  1.1800000e+001  5.0684695e-001  7.1339885e-002  7.1339831e-002 -5.3743609e-008  5.6477175e+000
  1.1900000e+001  5.2389108e-001  7.1338451e-002  7.1338397e-002 -5.4975627e-008  5.6512773e+000
  1.2000000e+001  5.1555910e-001  7.1337037e-002  7.1336981e-002 -5.6032842e-008  5.6547972e+000
  1.2100000e+001  5.0797403e-001  7.1335641e-002  7.1335584e-002 -5.6943391e-008  5.6582781e+000
  1.2200000e+001  5.1854575e-001  7.1334263e-002  7.1334206e-002 -5.7730786e-008  5.6617207e+000
  1.2300000e+001  5.2661071e-001  7.1332904e-002  7.1332845e-002 -5.8414553e-008  5.6651256e+000
  1.2400000e+001  5.1460459e-001  7.1331562e-002  7.1331503e-002 -5.9011990e-008  5.6684935e+000
  1.2500000e+001  5.1218831e-001  7.1330237e-002  7.1330177e-002 -5.9538490e-008  5.6718251e+000
  1.2600000e+001  5.2904446e-001  7.1328929e-002  7.1328869e-002 -6.0004492e-008  5.6751210e+000
  1.2700000e+001  5.1810777e-001  7.1327638e-002  7.1327577e-002 -6.0422201e-008  5.6783817e+000
  1.2800000e+001  5.1294673e-001  7.1326363e-002  7.1326302e-002 -6.0799095e-008  5.6816080e+000
  1.2900000e+001  5.2551560e-001  7.1325104e-002  7.1325043e-002 -6.1143393e-008  5.6848004e+000
  1.3000000e+001  5.2913305e-001  7.1323861e-002  7.1323799e-002 -6.1461283e-008  5.6879593e+000
  1.3100000e+001  5.1347999e-001  7.1322633e-002  7.1322571e-002 -6.1757566e-008  5.6910855e+000
  1.3200000e+001  5.1624339e-001  7.1321421e-002  7.1321359e-002 -6.2036336e-008  5.6941794e+000
  1.3300000e+001  5.2959179e-001  7.1320223e-002  7.1320161e-002 -6.2301490e-008  5.6972416e+000
  1.3400000e+001  5.3183933e-001  7.1319040e-002  7.1318978e-002 -6.2555254e-008  5.7002725e+000
  1.3500000e+001  5.1158703e-001  7.1317872e-002  7.1317809e-002 -6.2799811e-008  5.7032727e+000
  1.3600000e+001  5.2579556e-001  7.1316718e-002  7.1316655e-002 -6.3036851e-008  5.7062426e+000
  1.3700000e+001  5.2880047e-001  7.1315578e-002  7.1315514e-002 -6.3268387e-008  5.7091827e+000
  1.3800000e+001  5.3462876e-001  7.1314451e-002  7.1314388e-002 -6.3493697e-008  5.7120936e+000
  1.3900000e+001  5.1482598e-001  7.1313339e-002  7.1313275e-002 -6.3714529e-008  5.7149744e+000
  1.4000000e+001  5.2536903e-001  7.1312239e-002  7.1312175e-002 -6.3931186e-008  5.7178280e+000
  1.4100000e+001  5.3181113e-001  7.1311152e-002  7.1311088e-002 -6.4143313e-008  5.7206536e+000
  1.4200000e+001  5.3066129e-001  7.1310078e-002  7.1310014e-002 -6.4352213e-008  5.7234518e+000
  1.4300000e+001  5.1723567e-001  7.1309017e-002  7.1308952e-002 -6.4556682e-008  5.7262228e+000
  1.4400000e+001  5.2787794e-001  7.1307967e-002  7.1307902e-002 -6.4758001e-008  5.7289683e+000
  1.4500000e+001  5.3029142e-001  7.1306930e-002  7.1306865e-002 -6.4954973e-008  5.7316864e+000
  1.4600000e+001  5.3386978e-001  7.1305905e-002  7.1305840e-002 -6.5148229e-008  5.7343785e+000
  1.4700000e+001  5.2285966e-001  7.1304893e-002  7.1304827e-002 -6.5337582e-008  5.7370440e+000
  1.4800000e+001  5.2682703e-001  7.1303891e-002  7.1303825e-002 -6.5524999e-008  5.7396855e+000
  1.4900000e+001  5.3250515e-001  7.1302901e-002  7.1302835e-002 -6.5708187e-008  5.7423022e+000
  1.5000000e+001  5.3410482e-001  7.1301922e-002  7.1301856e-002 -6.5889595e-008  5.7448946e+000
